CompanyName, CompanyNumber,RegAddress.CareOf,RegAddress.POBox,RegAddress.AddressLine1, RegAddress.AddressLine2,RegAddress.PostTown,RegAddress.County,RegAddress.Country,RegAddress.PostCode,CompanyCategory,CompanyStatus,CountryOfOrigin,DissolutionDate,IncorporationDate,Accounts.AccountRefDay,Accounts.AccountRefMonth,Accounts.NextDueDate,Accounts.LastMadeUpDate,Accounts.AccountCategory,Returns.NextDueDate,Returns.LastMadeUpDate,Mortgages.NumMortCharges,Mortgages.NumMortOutstanding,Mortgages.NumMortPartSatisfied,Mortgages.NumMortSatisfied,SICCode.SicText_1,SICCode.SicText_2,SICCode.SicText_3,SICCode.SicText_4,LimitedPartnerships.NumGenPartners,LimitedPartnerships.NumLimPartners,URI,PreviousName_1.CONDATE, PreviousName_1.CompanyName, PreviousName_2.CONDATE, PreviousName_2.CompanyName,PreviousName_3.CONDATE, PreviousName_3.CompanyName,PreviousName_4.CONDATE, PreviousName_4.CompanyName,PreviousName_5.CONDATE, PreviousName_5.CompanyName,PreviousName_6.CONDATE, PreviousName_6.CompanyName,PreviousName_7.CONDATE, PreviousName_7.CompanyName,PreviousName_8.CONDATE, PreviousName_8.CompanyName,PreviousName_9.CONDATE, PreviousName_9.CompanyName,PreviousName_10.CONDATE, PreviousName_10.CompanyName,ConfStmtNextDueDate, ConfStmtLastMadeUpDate
C MEDIA LIMITED,07461453,CUE MEDIA LTD,,UNIT 5 LICHFIELD ROAD INDUSTRIAL PARK,171 LICHFIELD ROAD,ASTON,BIRMINGHAM,,B6 5SN,Private Limited Company,Active,United Kingdom,,06/12/2010,31,12,30/09/2024,31/12/2022,DORMANT,03/01/2017,06/12/2015,0,0,0,0,99999 - Dormant Company,,,,0,0,http://business.data.gov.uk/id/company/07461453,,,,,,,,,,,,,,,,,,,,,20/12/2023,06/12/2022
C MEEKING LIMITED,10775657,,,"UNIT 10, STATION HOUSE BUSINESS CENTRE, 12",STATION ROAD,KENILWORTH,,ENGLAND,CV8 1JJ,Private Limited Company,Active,United Kingdom,,17/05/2017,31,5,29/02/2024,31/05/2022,TOTAL EXEMPTION FULL,14/06/2018,,0,0,0,0,62090 - Other information technology service activities,,,,0,0,http://business.data.gov.uk/id/company/10775657,,,,,,,,,,,,,,,,,,,,,30/05/2024,16/05/2023
C MEEKINS SOCIAL WORK LIMITED,09499990,,,15 BROADSTONE CRESCENT,BRADING,SANDOWN,,ENGLAND,PO36 0AX,Private Limited Company,Active,United Kingdom,,19/03/2015,31,3,31/12/2023,31/03/2022,MICRO ENTITY,16/04/2017,19/03/2016,0,0,0,0,88990 - Other social work activities without accommodation n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/09499990,,,,,,,,,,,,,,,,,,,,,25/03/2024,11/03/2023
C MEIKLE SUBSEA LTD,SC523795,,,9 GLASGOW ROAD,,PAISLEY,,UNITED KINGDOM,PA1 3QS,Private Limited Company,Active,United Kingdom,,08/01/2016,31,1,31/10/2024,31/01/2023,MICRO ENTITY,05/02/2017,,0,0,0,0,71129 - Other engineering activities,,,,0,0,http://business.data.gov.uk/id/company/SC523795,,,,,,,,,,,,,,,,,,,,,21/01/2024,07/01/2023
C MELLOR HEATING & PLUMBING LTD,14417721,,,12 STEELE CLOSE,CHANDLER'S FORD,EASTLEIGH,,ENGLAND,SO53 3AA,Private Limited Company,Active,United Kingdom,,13/10/2022,31,10,13/07/2024,,NO ACCOUNTS FILED,10/11/2023,,0,0,0,0,"43220 - Plumbing, heat and air-conditioning installation",,,,0,0,http://business.data.gov.uk/id/company/14417721,22/02/2023,C&D MECHANICAL & RENEWABLES LIMITED,,,,,,,,,,,,,,,,,,,06/03/2024,21/02/2023
C MELVILLE JOINERY LIMITED,10168712,,,6 KINGSLEY AVENUE,,HARTLEPOOL,CLEVELAND,UNITED KINGDOM,TS25 5PQ,Private Limited Company,Active,United Kingdom,,07/05/2016,31,3,31/12/2023,31/03/2022,MICRO ENTITY,04/06/2017,,0,0,0,0,43320 - Joinery installation,,,,0,0,http://business.data.gov.uk/id/company/10168712,,,,,,,,,,,,,,,,,,,,,20/05/2024,06/05/2023
C MENS LTD,10759901,,,"49 THE RIDDINGS, STECHFORD",THE RIDDINGS,BIRMINGHAM,WEST MIDLANDS,ENGLAND,B33 9DE,Private Limited Company,Active,United Kingdom,,08/05/2017,31,5,28/02/2025,31/05/2023,MICRO ENTITY,05/06/2018,,0,0,0,0,49410 - Freight transport by road,,,,0,0,http://business.data.gov.uk/id/company/10759901,16/05/2022,NM HGV TRAINING LTD,21/12/2020,NM HGV DRIVING LIMITED,,,,,,,,,,,,,,,,,29/05/2024,15/05/2023
C MERCER LLP,SO307590,,,25 TAYPARK ROAD,LUNCARTY,PERTH,PERTH AND KINROSS,SCOTLAND,PH1 3FE,Limited Liability Partnership,Active,United Kingdom,,05/07/2022,31,7,05/04/2024,,NO ACCOUNTS FILED,02/08/2023,,0,0,0,0,None Supplied,,,,0,0,http://business.data.gov.uk/id/company/SO307590,,,,,,,,,,,,,,,,,,,,,18/07/2024,04/07/2023
C MERISAN GROUP CONSTRUCTION LIMITED,13574225,,,636A DOWNHAM WAY,,BROMLEY,,ENGLAND,BR1 5HN,Private Limited Company,Active,United Kingdom,,19/08/2021,31,8,31/05/2024,31/08/2022,DORMANT,16/09/2022,,0,0,0,0,43999 - Other specialised construction activities n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/13574225,,,,,,,,,,,,,,,,,,,,,01/09/2023,18/08/2022
C MERREN LIMITED,07211490,,,2 WOODLAND AVENUE,,PLYMOUTH,,ENGLAND,PL9 8JE,Private Limited Company,Active,United Kingdom,,01/04/2010,31,3,31/12/2023,31/03/2022,UNAUDITED ABRIDGED,29/04/2017,01/04/2016,0,0,0,0,41100 - Development of building projects,,,,0,0,http://business.data.gov.uk/id/company/07211490,,,,,,,,,,,,,,,,,,,,,15/04/2024,01/04/2023
C MERRITT TRADING LTD,14563701,,,86-90 PAUL STREET,,LONDON,ENGLAND,UNITED KINGDOM,EC2A 4NE,Private Limited Company,Active,United Kingdom,,30/12/2022,31,12,30/09/2024,,NO ACCOUNTS FILED,27/01/2024,,0,0,0,0,52290 - Other transportation support activities,,,,0,0,http://business.data.gov.uk/id/company/14563701,,,,,,,,,,,,,,,,,,,,,12/01/2024,
C MEWS LIMITED,14942653,,,KSL ACCOUNTANTS 9 VINNETROW ROAD,RUNCTON,CHICHESTER,,ENGLAND,PO20 1QH,Private Limited Company,Active,United Kingdom,,18/06/2023,30,6,18/03/2025,,NO ACCOUNTS FILED,16/07/2024,,0,0,0,0,47910 - Retail sale via mail order houses or via Internet,,,,0,0,http://business.data.gov.uk/id/company/14942653,,,,,,,,,,,,,,,,,,,,,01/07/2024,
C MEZZAS LTD,12534929,,,61 BRIDGE STREET,,KINGTON,,ENGLAND,HR5 3DJ,Private Limited Company,Active,United Kingdom,,25/03/2020,31,3,31/12/2023,31/03/2022,MICRO ENTITY,22/04/2021,,0,0,0,0,96090 - Other service activities n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/12534929,,,,,,,,,,,,,,,,,,,,,07/04/2024,24/03/2023
C MGMNT SERVICES LTD,08225114,,,69 VELINDRE ROAD,,CARDIFF,,,CF14 2TF,Private Limited Company,Active,United Kingdom,,24/09/2012,28,2,30/11/2023,28/02/2022,TOTAL EXEMPTION FULL,22/10/2016,24/09/2015,0,0,0,0,82990 - Other business support service activities n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/08225114,,,,,,,,,,,,,,,,,,,,,08/10/2023,24/09/2022
C MICHAEL CONTRACTORS LTD,10048897,,,3 BISHOPSMEAD,CAMBERWELL ROAD,LONDON,,ENGLAND,SE5 0EU,Private Limited Company,Active,United Kingdom,,08/03/2016,31,3,31/12/2023,31/03/2022,TOTAL EXEMPTION FULL,05/04/2017,,0,0,0,0,43210 - Electrical installation,,,,0,0,http://business.data.gov.uk/id/company/10048897,,,,,,,,,,,,,,,,,,,,,29/08/2023,15/08/2022
C MIDGLEY SERVICES LIMITED,09066764,,,"THE OLD DAIRY, ASHTON HILL FARM WESTON ROAD",FAILAND,BRISTOL,,ENGLAND,BS8 3US,Private Limited Company,Active,United Kingdom,,02/06/2014,31,3,31/12/2023,31/03/2022,MICRO ENTITY,30/06/2017,02/06/2016,0,0,0,0,43999 - Other specialised construction activities n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/09066764,,,,,,,,,,,,,,,,,,,,,16/06/2024,02/06/2023
C MIDLAND AUTO’S LTD,14599732,,,5 GRAMPIAN WAY,SINFIN,DERBY,,ENGLAND,DE24 9LU,Private Limited Company,Active,United Kingdom,,17/01/2023,31,1,17/10/2024,,NO ACCOUNTS FILED,14/02/2024,,0,0,0,0,45112 - Sale of used cars and light motor vehicles,,,,0,0,http://business.data.gov.uk/id/company/14599732,,,,,,,,,,,,,,,,,,,,,30/01/2024,
C MIHAI CONSTRUCTION LTD,14738233,,,66 EASTERLY CRESCENT,,LEEDS,,ENGLAND,LS8 2SF,Private Limited Company,Active,United Kingdom,,17/03/2023,31,3,17/12/2024,,NO ACCOUNTS FILED,14/04/2024,,0,0,0,0,41201 - Construction of commercial buildings,41202 - Construction of domestic buildings,43341 - Painting,81222 - Specialised cleaning services,0,0,http://business.data.gov.uk/id/company/14738233,,,,,,,,,,,,,,,,,,,,,30/03/2024,
C MILA LTD,10765448,,,ENGINE HOUSE BEXLEY,2 VERIDION WAY,ERITH,,ENGLAND,DA18 4AL,Private Limited Company,Active,United Kingdom,,11/05/2017,30,4,31/01/2024,30/04/2022,MICRO ENTITY,08/06/2018,,0,0,0,0,43310 - Plastering,43999 - Other specialised construction activities n.e.c.,,,0,0,http://business.data.gov.uk/id/company/10765448,,,,,,,,,,,,,,,,,,,,,21/05/2024,07/05/2023
C MILLAR & SON FABRICATIONS LIMITED,07192193,,,33 MARY SEACOLE ROAD,THE MILLFIELDS,PLYMOUTH,,ENGLAND,PL1 3JY,Private Limited Company,Active,United Kingdom,,17/03/2010,30,4,31/01/2024,30/04/2022,TOTAL EXEMPTION FULL,14/04/2017,17/03/2016,0,0,0,0,25110 - Manufacture of metal structures and parts of structures,,,,0,0,http://business.data.gov.uk/id/company/07192193,,,,,,,,,,,,,,,,,,,,,31/03/2024,17/03/2023
C MILLAR FARMING HOLDINGS LIMITED,SC780779,,,FIFTH FLOOR QUARTERMILE TWO,2 LISTER SQUARE,EDINBURGH,,UNITED KINGDOM,EH3 9GL,Private Limited Company,Active,United Kingdom,,30/08/2023,31,8,30/05/2025,,NO ACCOUNTS FILED,27/09/2024,,0,0,0,0,64201 - Activities of agricultural holding companies,,,,0,0,http://business.data.gov.uk/id/company/SC780779,,,,,,,,,,,,,,,,,,,,,12/09/2024,
C MILLAR FARMING LIMITED,SC757290,,,5TH FLOOR QUARTERMILE TWO,2 LISTER SQUARE,EDINBURGH,,UNITED KINGDOM,EH3 9GL,Private Limited Company,Active,United Kingdom,,01/02/2023,28,2,01/11/2024,,NO ACCOUNTS FILED,29/02/2024,,0,0,0,0,01500 - Mixed farming,,,,0,0,http://business.data.gov.uk/id/company/SC757290,,,,,,,,,,,,,,,,,,,,,14/02/2024,
C MILLER & SONS LIMITED,05555235,,,"THORN GRANGE, 101 SHARDLOW ROAD",ALVASTON,DERBY,DERBYSHIRE,,DE24 0JR,Private Limited Company,Active,United Kingdom,,06/09/2005,29,9,29/06/2024,30/09/2022,MICRO ENTITY,04/10/2016,06/09/2015,0,0,0,0,42990 - Construction of other civil engineering projects n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/05555235,,,,,,,,,,,,,,,,,,,,,20/09/2023,06/09/2022
C MILLER ELECTRICAL LTD,09743730,,,6 FLEETWOOD SQUARE,,KINGSTON UPON THAMES,SURREY,ENGLAND,KT1 3QF,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,21/08/2015,31,8,31/05/2023,31/08/2021,MICRO ENTITY,18/09/2016,,0,0,0,0,43210 - Electrical installation,,,,0,0,http://business.data.gov.uk/id/company/09743730,,,,,,,,,,,,,,,,,,,,,03/09/2023,20/08/2022
C MILLER MANAGEMENT CONSULTANCY LIMITED,12761651,,,6 MARITIME AVENUE,,HARTLEPOOL,,ENGLAND,TS24 0XF,Private Limited Company,Active,United Kingdom,,22/07/2020,31,7,30/04/2024,31/07/2022,TOTAL EXEMPTION FULL,19/08/2021,,0,0,0,0,70229 - Management consultancy activities other than financial management,,,,0,0,http://business.data.gov.uk/id/company/12761651,,,,,,,,,,,,,,,,,,,,,04/08/2024,21/07/2023
C MILLINGTON & SONS LIMITED,14154586,,,2 KERSHAW AVENUE,LITTLE LEVER,BOLTON,LANCASHIRE,UNITED KINGDOM,BL3 1QS,Private Limited Company,Active,United Kingdom,,07/06/2022,30,6,07/03/2024,,NO ACCOUNTS FILED,05/07/2023,,0,0,0,0,"46730 - Wholesale of wood, construction materials and sanitary equipment",,,,0,0,http://business.data.gov.uk/id/company/14154586,,,,,,,,,,,,,,,,,,,,,20/06/2024,06/06/2023
C MILLS CONSULTANTS LTD,14634674,,,513 LONDON ROAD,CHEAM,SUTTON,SURREY,UNITED KINGDOM,SM3 8JR,Private Limited Company,Active,United Kingdom,,02/02/2023,28,2,02/11/2024,,NO ACCOUNTS FILED,01/03/2024,,0,0,0,0,70229 - Management consultancy activities other than financial management,,,,0,0,http://business.data.gov.uk/id/company/14634674,,,,,,,,,,,,,,,,,,,,,15/02/2024,
C MILLS PROPERTY INVESTMENTS LTD,13959949,,,16 COOPERS COURT,CRANE MEAD,WARE,HERTS,UNITED KINGDOM,SG12 9FG,Private Limited Company,Active,United Kingdom,,07/03/2022,31,3,07/12/2023,,NO ACCOUNTS FILED,04/04/2023,,0,0,0,0,99999 - Dormant Company,,,,0,0,http://business.data.gov.uk/id/company/13959949,,,,,,,,,,,,,,,,,,,,,07/04/2024,24/03/2023
C MILLS ROOFING AND BUILDING LTD,14172392,,,14 ALBEMARLE CLOSE,,GRAYS,,ENGLAND,RM17 5AD,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,14/06/2022,30,6,14/03/2024,,NO ACCOUNTS FILED,12/07/2023,,0,0,0,0,43910 - Roofing activities,,,,0,0,http://business.data.gov.uk/id/company/14172392,,,,,,,,,,,,,,,,,,,,,27/06/2023,
C MILNES JOINERY LIMITED,10870443,,,HORLEY GREEN HOUSE HORLEY GREEN ROAD,CLAREMOUNT,HALIFAX,WEST YORKSHIRE,UNITED KINGDOM,HX3 6AS,Private Limited Company,Active,United Kingdom,,18/07/2017,31,7,30/04/2024,31/07/2022,TOTAL EXEMPTION FULL,15/08/2018,,0,0,0,0,43320 - Joinery installation,,,,0,0,http://business.data.gov.uk/id/company/10870443,,,,,,,,,,,,,,,,,,,,,31/07/2024,17/07/2023
C MILTONS PAINTING & DECORATION LTD,10402678,,,9 CORNBURY HOUSE,EVLYN STREET,DEPTFORD,,ENGLAND,SE8 5QP,Private Limited Company,Active,United Kingdom,,29/09/2016,30,9,30/06/2024,30/09/2022,MICRO ENTITY,27/10/2017,,0,0,0,0,82990 - Other business support service activities n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/10402678,,,,,,,,,,,,,,,,,,,,,12/10/2023,28/09/2022
C MINGUEL LIMITED,13867803,,,FLAT 3 WEMBLEY HILL COURT,15WEMBLEY HILL ROAD,GREATER LONDON,MIDDLESEX,UNITED KINGDOM,HA9 8AF,Private Limited Company,Active,United Kingdom,,24/01/2022,31,1,24/10/2023,,NO ACCOUNTS FILED,21/02/2023,,0,0,0,0,82990 - Other business support service activities n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/13867803,,,,,,,,,,,,,,,,,,,,,06/02/2023,
C MINIBUS HIRE LTD,14169603,,,39-40 ALISON CRESCENT,,SHEFFIELD,,UNITED KINGDOM,S2 1AS,Private Limited Company,Active,United Kingdom,,13/06/2022,30,6,13/03/2024,,NO ACCOUNTS FILED,11/07/2023,,0,0,0,0,62090 - Other information technology service activities,,,,0,0,http://business.data.gov.uk/id/company/14169603,,,,,,,,,,,,,,,,,,,,,26/06/2024,12/06/2023
C MINUS LTD,13128620,,,71 TILLSTONE STREET,71 TILLSTONE STREET,BRIGHTON,,UNITED KINGDOM,BN2 0BD,Private Limited Company,Active,United Kingdom,,12/01/2021,31,1,31/10/2023,31/01/2022,MICRO ENTITY,09/02/2022,,0,0,0,0,74901 - Environmental consulting activities,,,,0,0,http://business.data.gov.uk/id/company/13128620,,,,,,,,,,,,,,,,,,,,,25/01/2024,11/01/2023
C MITCHELL CONSULTING LIMITED,13237521,,,34 ALYTH RD,,BOURNEMOUTH,,UNITED KINGDOM,BH3 7DG,Private Limited Company,Active,United Kingdom,,02/03/2021,31,3,31/12/2023,31/03/2022,MICRO ENTITY,30/03/2022,,0,0,0,0,69102 - Solicitors,,,,0,0,http://business.data.gov.uk/id/company/13237521,,,,,,,,,,,,,,,,,,,,,15/03/2024,01/03/2023
C MITCHELL ELECTRICAL LIMITED,08260594,,,2 HIGH STREET,,BURNHAM ON CROUCH,ESSEX,UNITED KINGDOM,CM0 8AA,Private Limited Company,Active,United Kingdom,,19/10/2012,31,10,31/07/2024,31/10/2022,MICRO ENTITY,16/11/2016,19/10/2015,0,0,0,0,82990 - Other business support service activities n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/08260594,,,,,,,,,,,,,,,,,,,,,02/11/2023,19/10/2022
C MITCHELL RAIL SERVICES LTD,08348373,,,5 HARROW WAY,SINDLESHAM,WOKINGHAM,BERKSHIRE,,RG41 5GJ,Private Limited Company,Active,United Kingdom,,07/01/2013,31,1,31/10/2024,31/01/2023,MICRO ENTITY,04/02/2017,07/01/2016,0,0,0,0,71129 - Other engineering activities,,,,0,0,http://business.data.gov.uk/id/company/08348373,,,,,,,,,,,,,,,,,,,,,17/01/2024,03/01/2023
C MITCHELL ROOFING LIMITED,10127338,,,205 OUTGANG LANE,,SHEFFIELD,,UNITED KINGDOM,S25 3QY,Private Limited Company,Active,United Kingdom,,15/04/2016,31,3,31/12/2024,31/03/2023,TOTAL EXEMPTION FULL,13/05/2017,,0,0,0,0,43910 - Roofing activities,,,,0,0,http://business.data.gov.uk/id/company/10127338,,,,,,,,,,,,,,,,,,,,,28/04/2024,14/04/2023
C MITICA CONSTRUCTION LTD,14354475,,,79 HOE STREET,,LONDON,,ENGLAND,E17 4SA,Private Limited Company,Active,United Kingdom,,13/09/2022,30,9,13/06/2024,,NO ACCOUNTS FILED,11/10/2023,,0,0,0,0,41201 - Construction of commercial buildings,41202 - Construction of domestic buildings,43290 - Other construction installation,,0,0,http://business.data.gov.uk/id/company/14354475,,,,,,,,,,,,,,,,,,,,,26/09/2023,
C MKHIZE CONSULTANCY LTD,06244037,,,FLAT 6,27 COLEGROVE ROAD,LONDON,,,SE15 6NT,Private Limited Company,Active,United Kingdom,,11/05/2007,31,5,29/02/2024,31/05/2022,TOTAL EXEMPTION FULL,08/06/2017,11/05/2016,0,0,0,0,86900 - Other human health activities,,,,0,0,http://business.data.gov.uk/id/company/06244037,,,,,,,,,,,,,,,,,,,,,25/05/2024,11/05/2023
C MODULAR SERVICES LTD,14591428,,,10 SIR CHARLES IRVING CLOSE,,CHELTENHAM,,ENGLAND,GL50 2DS,Private Limited Company,Active,United Kingdom,,13/01/2023,31,1,13/10/2024,,NO ACCOUNTS FILED,10/02/2024,,0,0,0,0,70229 - Management consultancy activities other than financial management,,,,0,0,http://business.data.gov.uk/id/company/14591428,,,,,,,,,,,,,,,,,,,,,26/01/2024,
C MOFFAT LTD,SC782871,,,72 HATTON FARM GARDENS,,PETERHEAD,ABERDEENSHIRE,UNITED KINGDOM,AB42 0QL,Private Limited Company,Active,United Kingdom,,18/09/2023,30,9,18/06/2025,,NO ACCOUNTS FILED,16/10/2024,,0,0,0,0,52290 - Other transportation support activities,,,,0,0,http://business.data.gov.uk/id/company/SC782871,,,,,,,,,,,,,,,,,,,,,01/10/2024,
C MON LIMITED,14946268,,,164 KENTISH TOWN,CAMDEN,LONDON,,ENGLAND,NW5 2AG,Private Limited Company,Active,United Kingdom,,19/06/2023,30,6,19/03/2025,,NO ACCOUNTS FILED,17/07/2024,,0,0,0,0,"47110 - Retail sale in non-specialised stores with food, beverages or tobacco predominating",,,,0,0,http://business.data.gov.uk/id/company/14946268,,,,,,,,,,,,,,,,,,,,,02/07/2024,
C MONKS & CO LTD,11392924,,,ELYSIUM SOUTH DRIVE,LITTLETON,HAMPSHIRE,,ENGLAND,SO22 6PY,Private Limited Company,Active,United Kingdom,,01/06/2018,30,6,31/03/2024,30/06/2022,MICRO ENTITY,29/06/2019,,0,0,0,0,96090 - Other service activities n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/11392924,,,,,,,,,,,,,,,,,,,,,14/06/2024,31/05/2023
C MONTAGUE (PLASTERING CONTRACTOR) LTD,03775601,,,52 RANCES LANE,WOKINGHAM,BERKS,,,RG40 2LH,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,21/05/1999,28,2,30/11/2024,28/02/2023,TOTAL EXEMPTION FULL,18/06/2017,21/05/2016,0,0,0,0,43310 - Plastering,,,,0,0,http://business.data.gov.uk/id/company/03775601,,,,,,,,,,,,,,,,,,,,,04/06/2023,21/05/2022
C MOON SOFTWARE LTD,11833908,,,1ST FLOOR,3 SHARROW LANE,SHEFFIELD,,ENGLAND,S11 8AE,Private Limited Company,Active,United Kingdom,,19/02/2019,31,12,30/09/2024,31/12/2022,TOTAL EXEMPTION FULL,18/03/2020,,0,0,0,0,62012 - Business and domestic software development,,,,0,0,http://business.data.gov.uk/id/company/11833908,,,,,,,,,,,,,,,,,,,,,22/12/2023,08/12/2022
C MOORE CONSULTING LIMITED,14483446,,,OLD BANK BUILDINGS,UPPER HIGH STREET,CRADLEY HEATH,WEST MIDLANDS,UNITED KINGDOM,B64 5HY,Private Limited Company,Active,United Kingdom,,14/11/2022,30,11,14/08/2024,,NO ACCOUNTS FILED,12/12/2023,,0,0,0,0,70229 - Management consultancy activities other than financial management,,,,0,0,http://business.data.gov.uk/id/company/14483446,,,,,,,,,,,,,,,,,,,,,27/11/2023,
C MOORE INVESTMENTS LTD,SC782844,,,20 CALDERBRAES AVENUE,UDDINGSTON,GLASGOW,,SCOTLAND,G71 6DU,Private Limited Company,Active,United Kingdom,,17/09/2023,30,9,17/06/2025,,NO ACCOUNTS FILED,15/10/2024,,0,0,0,0,68209 - Other letting and operating of own or leased real estate,,,,0,0,http://business.data.gov.uk/id/company/SC782844,,,,,,,,,,,,,,,,,,,,,30/09/2024,
C MOORE LIMITED,10278563,,,995 HIGH ROAD,1 AMBER COURT,ROMFORD,,ENGLAND,RM6 4HB,Private Limited Company,Active,United Kingdom,,14/07/2016,31,7,30/04/2024,31/07/2022,TOTAL EXEMPTION FULL,11/08/2017,,0,0,0,0,86102 - Medical nursing home activities,,,,0,0,http://business.data.gov.uk/id/company/10278563,,,,,,,,,,,,,,,,,,,,,04/08/2024,21/07/2023
C MOORE SOLUTIONS LTD,10433161,,,6 CHARTER POINT WAY,ASHBY PARK,ASHBY-DE-LA-ZOUCH,LEICESTERSHIRE,ENGLAND,LE65 1NF,Private Limited Company,Active,United Kingdom,,18/10/2016,31,10,31/07/2024,31/10/2022,TOTAL EXEMPTION FULL,15/11/2017,,0,0,0,0,70229 - Management consultancy activities other than financial management,,,,0,0,http://business.data.gov.uk/id/company/10433161,,,,,,,,,,,,,,,,,,,,,01/11/2023,18/10/2022
C MOR MECHANICAL LTD,SC719497,,,3 WELLINGTON ROAD,,NAIRN,,SCOTLAND,IV12 4RE,Private Limited Company,Active,United Kingdom,,11/01/2022,31,3,31/12/2024,31/03/2023,MICRO ENTITY,08/02/2023,,0,0,0,0,71129 - Other engineering activities,,,,0,0,http://business.data.gov.uk/id/company/SC719497,,,,,,,,,,,,,,,,,,,,,24/01/2024,10/01/2023
C MORAN TM LTD,14141156,,,14 PLANTATION ROAD,THORNE,DONCASTER,,ENGLAND,DN8 5EB,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,30/05/2022,31,5,29/02/2024,,NO ACCOUNTS FILED,27/06/2023,,0,0,0,0,84240 - Public order and safety activities,,,,0,0,http://business.data.gov.uk/id/company/14141156,08/06/2022,TMGB LTD,,,,,,,,,,,,,,,,,,,12/06/2023,
C MORE VISION LTD,09052916,,,45/49 GREEK STREET,,STOCKPORT,,ENGLAND,SK3 8AX,Private Limited Company,Active,United Kingdom,,22/05/2014,30,11,31/08/2024,30/11/2022,TOTAL EXEMPTION FULL,19/06/2017,22/05/2016,1,1,0,0,47782 - Retail sale by opticians,,,,0,0,http://business.data.gov.uk/id/company/09052916,,,,,,,,,,,,,,,,,,,,,24/05/2024,10/05/2023
C MORGAN & SON LTD,08958167,,,4 GRANGE HOUSE,GRANGE ROAD,MIDHURST,WEST SUSSEX,,GU29 9LS,Private Limited Company,Active,United Kingdom,,25/03/2014,31,3,31/12/2023,31/03/2022,MICRO ENTITY,22/04/2017,25/03/2016,0,0,0,0,41202 - Construction of domestic buildings,,,,0,0,http://business.data.gov.uk/id/company/08958167,,,,,,,,,,,,,,,,,,,,,08/04/2024,25/03/2023
C MORGAN HGV AND PLANT OPERATING LIMITED,08680819,,,SOLWAY HOUSE,MAIN ROAD,MARYPORT,,ENGLAND,CA15 8RR,Private Limited Company,Active,United Kingdom,,06/09/2013,30,9,30/06/2024,30/09/2022,MICRO ENTITY,04/10/2016,06/09/2015,0,0,0,0,49410 - Freight transport by road,,,,0,0,http://business.data.gov.uk/id/company/08680819,,,,,,,,,,,,,,,,,,,,,05/09/2024,22/08/2023
C MORRELL FLAT ROOFING LIMITED,13683541,,,45 ELM CRESCENT,BIRTLEY,CHESTER LE STREET,,ENGLAND,DH3 1GH,Private Limited Company,Active,United Kingdom,,15/10/2021,31,10,31/07/2024,31/10/2022,TOTAL EXEMPTION FULL,12/11/2022,,0,0,0,0,43910 - Roofing activities,,,,0,0,http://business.data.gov.uk/id/company/13683541,,,,,,,,,,,,,,,,,,,,,28/10/2023,14/10/2022
C MORRIS CONSULTING LTD,11203410,,,C/O LOVEWELL BLAKE LLP,66 NORTH QUAY,GREAT YARMOUTH,,UNITED KINGDOM,NR30 1HE,Private Limited Company,Active,United Kingdom,,13/02/2018,28,2,30/11/2023,28/02/2022,MICRO ENTITY,13/03/2019,,0,0,0,0,70229 - Management consultancy activities other than financial management,,,,0,0,http://business.data.gov.uk/id/company/11203410,,,,,,,,,,,,,,,,,,,,,22/05/2024,08/05/2023
C MORRIS DEVELOPMENTS LIMITED,08469517,,,PERROTT HOUSE,17 BRIDGE STREET,PERSHORE,WORCESTERSHIRE,ENGLAND,WR10 1AJ,Private Limited Company,Active,United Kingdom,,02/04/2013,30,4,31/01/2024,30/04/2022,MICRO ENTITY,30/04/2017,02/04/2016,0,0,0,0,41100 - Development of building projects,,,,0,0,http://business.data.gov.uk/id/company/08469517,09/04/2013,MORRIS DEVELOPMENTS (DROITWICH) LIMITED,,,,,,,,,,,,,,,,,,,16/04/2024,02/04/2023
C MORRISON LIMITED,SC732058,,,2/1 79 QUARRY STREET,,HAMILTON,,UNITED KINGDOM,ML3 7AG,Private Limited Company,Active,United Kingdom,,10/05/2022,31,5,10/02/2024,,NO ACCOUNTS FILED,07/06/2023,,0,0,0,0,98000 - Residents property management,,,,0,0,http://business.data.gov.uk/id/company/SC732058,,,,,,,,,,,,,,,,,,,,,23/05/2024,09/05/2023
