CompanyName, CompanyNumber,RegAddress.CareOf,RegAddress.POBox,RegAddress.AddressLine1, RegAddress.AddressLine2,RegAddress.PostTown,RegAddress.County,RegAddress.Country,RegAddress.PostCode,CompanyCategory,CompanyStatus,CountryOfOrigin,DissolutionDate,IncorporationDate,Accounts.AccountRefDay,Accounts.AccountRefMonth,Accounts.NextDueDate,Accounts.LastMadeUpDate,Accounts.AccountCategory,Returns.NextDueDate,Returns.LastMadeUpDate,Mortgages.NumMortCharges,Mortgages.NumMortOutstanding,Mortgages.NumMortPartSatisfied,Mortgages.NumMortSatisfied,SICCode.SicText_1,SICCode.SicText_2,SICCode.SicText_3,SICCode.SicText_4,LimitedPartnerships.NumGenPartners,LimitedPartnerships.NumLimPartners,URI,PreviousName_1.CONDATE, PreviousName_1.CompanyName, PreviousName_2.CONDATE, PreviousName_2.CompanyName,PreviousName_3.CONDATE, PreviousName_3.CompanyName,PreviousName_4.CONDATE, PreviousName_4.CompanyName,PreviousName_5.CONDATE, PreviousName_5.CompanyName,PreviousName_6.CONDATE, PreviousName_6.CompanyName,PreviousName_7.CONDATE, PreviousName_7.CompanyName,PreviousName_8.CONDATE, PreviousName_8.CompanyName,PreviousName_9.CONDATE, PreviousName_9.CompanyName,PreviousName_10.CONDATE, PreviousName_10.CompanyName,ConfStmtNextDueDate, ConfStmtLastMadeUpDate
SCAN RESOURCE LIMITED,07263545,,,21 MILL ROAD,,BASINGSTOKE,,UNITED KINGDOM,RG24 9SN,Private Limited Company,Active,United Kingdom,,24/05/2010,31,5,29/02/2024,31/05/2022,DORMANT,21/06/2017,24/05/2016,0,0,0,0,"46510 - Wholesale of computers, computer peripheral equipment and software",,,,0,0,http://business.data.gov.uk/id/company/07263545,,,,,,,,,,,,,,,,,,,,,07/06/2024,24/05/2023
SCAN SCENE LLP,OC444941,,,506 GREAT EASTER COURT,2 SPRINGHAM WALK,LONDON,,UNITED KINGDOM,SE10 0YP,Limited Liability Partnership,Active,United Kingdom,,07/12/2022,31,12,07/09/2024,,NO ACCOUNTS FILED,04/01/2024,,0,0,0,0,None Supplied,,,,0,0,http://business.data.gov.uk/id/company/OC444941,,,,,,,,,,,,,,,,,,,,,20/12/2023,
SCAN SECURITY LTD,SC658728,,,18 STORNOWAY DRIVE,,KILMARNOCK,,SCOTLAND,KA3 2GJ,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,02/04/2020,30,4,31/01/2025,30/04/2023,DORMANT,30/04/2021,,0,0,0,0,80100 - Private security activities,,,,0,0,http://business.data.gov.uk/id/company/SC658728,,,,,,,,,,,,,,,,,,,,,15/04/2023,01/04/2022
SCAN SERVICES LTD.,SC620165,,,"EAVALLEE, BURNBRAE FARM",LESMAHAGOW,LANARK,,UNITED KINGDOM,ML11 9PG,Private Limited Company,Active,United Kingdom,,04/02/2019,28,2,30/11/2023,28/02/2022,TOTAL EXEMPTION FULL,03/03/2020,,0,0,0,0,86220 - Specialists medical practice activities,,,,0,0,http://business.data.gov.uk/id/company/SC620165,,,,,,,,,,,,,,,,,,,,,17/02/2024,03/02/2023
SCAN SHIELD LTD,15118217,,,APARTMENT 23 RIALTO,MELBOURNE STREET,NEWCASTLE UPON TYNE,,UNITED KINGDOM,NE1 2JR,Private Limited Company,Active,United Kingdom,,06/09/2023,30,9,06/06/2025,,NO ACCOUNTS FILED,04/10/2024,,0,0,0,0,80200 - Security systems service activities,,,,0,0,http://business.data.gov.uk/id/company/15118217,,,,,,,,,,,,,,,,,,,,,19/09/2024,
SCAN SHIPPING LIMITED,02488597,,,1 ARGENT COURT,SYLVAN WAY SOUTHFIELDS BUSINESS PARK,BASILDON,ESSEX,,SS15 6TH,Private Limited Company,Active,United Kingdom,,03/04/1990,30,4,31/01/2024,30/04/2022,DORMANT,24/01/2017,27/12/2015,0,0,0,0,99999 - Dormant Company,,,,0,0,http://business.data.gov.uk/id/company/02488597,,,,,,,,,,,,,,,,,,,,,05/01/2024,22/12/2022
SCAN SKIN SYS LTD,11273691,,,58 HIGH STREET,,BROADWAY,WORCESTERSHIRE,ENGLAND,WR12 7DT,Private Limited Company,Active,United Kingdom,,24/03/2018,31,3,31/12/2023,31/03/2022,TOTAL EXEMPTION FULL,21/04/2019,,0,0,0,0,74100 - specialised design activities,96040 - Physical well-being activities,,,0,0,http://business.data.gov.uk/id/company/11273691,,,,,,,,,,,,,,,,,,,,,05/04/2024,22/03/2023
SCAN SLOT FINDER LTD,14805844,,,105 COVENTRY ROAD,,ILFORD,,ENGLAND,IG1 4QT,Private Limited Company,Active,United Kingdom,,15/04/2023,30,4,15/01/2025,,NO ACCOUNTS FILED,13/05/2024,,0,0,0,0,63120 - Web portals,,,,0,0,http://business.data.gov.uk/id/company/14805844,,,,,,,,,,,,,,,,,,,,,28/04/2024,
SCAN SOLUTIONS LTD,07875877,,,20-22 WENLOCK ROAD,,LONDON,,ENGLAND,N1 7GU,Private Limited Company,Active,United Kingdom,,08/12/2011,31,12,30/09/2024,31/12/2022,TOTAL EXEMPTION FULL,05/01/2017,08/12/2015,0,0,0,0,62090 - Other information technology service activities,,,,0,0,http://business.data.gov.uk/id/company/07875877,,,,,,,,,,,,,,,,,,,,,20/12/2023,06/12/2022
SCAN SPECIALIST SURVEYORS LIMITED,13838648,,,124 CITY ROAD,,LONDON,,ENGLAND,EC1V 2NX,Private Limited Company,Active,United Kingdom,,10/01/2022,31,1,10/10/2023,,NO ACCOUNTS FILED,07/02/2023,,0,0,0,0,"74909 - Other professional, scientific and technical activities n.e.c.",,,,0,0,http://business.data.gov.uk/id/company/13838648,,,,,,,,,,,,,,,,,,,,,23/01/2024,09/01/2023
SCAN TECH COMMERCIALS LTD,13272496,,,16 KINGSMEAD,,RETFORD,,ENGLAND,DN22 7FD,Private Limited Company,Active,United Kingdom,,17/03/2021,31,3,31/12/2023,31/03/2022,TOTAL EXEMPTION FULL,14/04/2022,,0,0,0,0,45200 - Maintenance and repair of motor vehicles,,,,0,0,http://business.data.gov.uk/id/company/13272496,,,,,,,,,,,,,,,,,,,,,30/03/2024,16/03/2023
SCAN TECH NDT LIMITED,SC509855,,,GARDENERS COTTAGE,WESTER HOUSEBYRES,MELROSE,ROXBURGHSHIRE,UNITED KINGDOM,TD6 9BW,Private Limited Company,Active,United Kingdom,,02/07/2015,31,7,30/04/2024,31/07/2022,MICRO ENTITY,30/07/2016,,0,0,0,0,"74909 - Other professional, scientific and technical activities n.e.c.",,,,0,0,http://business.data.gov.uk/id/company/SC509855,02/07/2015,SCAN TECH (BORDERS) LIMITED,,,,,,,,,,,,,,,,,,,12/07/2024,28/06/2023
SCAN TECH SURVEYS LIMITED,09581009,,,THE WHITE HOUSE MILL ROAD,GORING,READING,,ENGLAND,RG8 9DD,Private Limited Company,Active,United Kingdom,,08/05/2015,31,5,29/02/2024,31/05/2022,MICRO ENTITY,05/06/2017,08/05/2016,0,0,0,0,71122 - Engineering related scientific and technical consulting activities,,,,0,0,http://business.data.gov.uk/id/company/09581009,,,,,,,,,,,,,,,,,,,,,22/05/2024,08/05/2023
SCAN TIME LIMITED,08634890,,,38 HAWTHORN AVENUE,,WILMSLOW,CHESHIRE,,SK9 5BR,Private Limited Company,Active,United Kingdom,,02/08/2013,31,3,31/12/2023,31/03/2022,TOTAL EXEMPTION FULL,30/08/2016,02/08/2015,0,0,0,0,86220 - Specialists medical practice activities,,,,0,0,http://business.data.gov.uk/id/company/08634890,,,,,,,,,,,,,,,,,,,,,16/08/2024,02/08/2023
SCAN TRADING LTD,13874060,,,UNIT 6,TARRAN WAY SOUTH,WIRRAL,,UNITED KINGDOM,CH46 4TP,Private Limited Company,Active,United Kingdom,,26/01/2022,31,1,26/10/2023,,NO ACCOUNTS FILED,23/02/2023,,0,0,0,0,73110 - Advertising agencies,,,,0,0,http://business.data.gov.uk/id/company/13874060,,,,,,,,,,,,,,,,,,,,,08/02/2024,25/01/2023
SCAN UK NETWORK LTD,11520731,,,27 OLD GLOUCESTER STREET,,LONDON,,UNITED KINGDOM,WC1N 3AX,"PRI/LTD BY GUAR/NSC (Private, limited by guarantee, no share capital)",Active,United Kingdom,,16/08/2018,31,12,30/09/2023,31/12/2021,DORMANT,13/09/2019,,0,0,0,0,70210 - Public relations and communications activities,72200 - Research and experimental development on social sciences and humanities,82110 - Combined office administrative service activities,94120 - Activities of professional membership organizations,0,0,http://business.data.gov.uk/id/company/11520731,,,,,,,,,,,,,,,,,,,,,25/08/2024,11/08/2023
SCAN& LTD,14987694,,,5 BEANFIELDS,WORSLEY,MANCHESTER,,ENGLAND,M28 2PJ,Private Limited Company,Active,United Kingdom,,07/07/2023,31,7,07/04/2025,,NO ACCOUNTS FILED,04/08/2024,,0,0,0,0,18121 - Manufacture of printed labels,53202 - Unlicensed carrier,62012 - Business and domestic software development,62090 - Other information technology service activities,0,0,http://business.data.gov.uk/id/company/14987694,,,,,,,,,,,,,,,,,,,,,20/07/2024,
SCAN-2-FIT LIMITED,06264765,,,16 EVOLUTION,WYNYARD PARK,WYNYARD,BILLINGHAM,,TS22 5TB,Private Limited Company,Active,United Kingdom,,31/05/2007,31,5,29/02/2024,31/05/2022,MICRO ENTITY,28/06/2017,31/05/2016,1,1,0,0,86210 - General medical practice activities,86900 - Other human health activities,,,0,0,http://business.data.gov.uk/id/company/06264765,,,,,,,,,,,,,,,,,,,,,14/06/2024,31/05/2023
SCAN-2-SHRED LIMITED,12014395,,,8 WALMERSLEY OLD ROAD,,BURY,,ENGLAND,BL9 6SQ,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,23/05/2019,31,5,28/02/2022,31/05/2020,TOTAL EXEMPTION FULL,20/06/2020,,0,0,0,0,82990 - Other business support service activities n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/12014395,,,,,,,,,,,,,,,,,,,,,05/06/2021,22/05/2020
SCAN-ARROW LIMITED,01292585,,,STONE HSE,128/140 BISHOPSGATE,LONDON,,,EC2M 4JB,Private Limited Company,Liquidation,United Kingdom,,29/12/1976,31,12,31/10/1985,,NO ACCOUNTS FILED,,,0,0,0,0,None Supplied,,,,0,0,http://business.data.gov.uk/id/company/01292585,,,,,,,,,,,,,,,,,,,,,12/01/2017,
SCAN-CODE LTD,07469800,,,85 GREAT PORTLAND STREET,,LONDON,,ENGLAND,W1W 7LT,Private Limited Company,Active,United Kingdom,,14/12/2010,31,12,30/09/2024,31/12/2022,MICRO ENTITY,28/01/2017,31/12/2015,0,0,0,0,62090 - Other information technology service activities,,,,0,0,http://business.data.gov.uk/id/company/07469800,19/01/2011,SECURITY CODE LIMITED,,,,,,,,,,,,,,,,,,,01/10/2024,17/09/2023
SCAN-HI DIGITAL LIMITED,SC235927,,,36 KELVINHAUGH STREET,,GLASGOW,,SCOTLAND,G3 8PB,Private Limited Company,Active,United Kingdom,,27/08/2002,31,7,30/04/2024,31/07/2022,TOTAL EXEMPTION FULL,24/09/2016,27/08/2015,0,0,0,0,18130 - Pre-press and pre-media services,,,,0,0,http://business.data.gov.uk/id/company/SC235927,,,,,,,,,,,,,,,,,,,,,10/09/2024,27/08/2023
SCAN-OPTICS LIMITED,01240799,,,180 PICCADILLY,,LONDON,,UNITED KINGDOM,W1J 9HF,Private Limited Company,Active,United Kingdom,,16/01/1976,31,12,30/09/2024,31/12/2022,SMALL,17/11/2016,20/10/2015,2,1,0,1,62020 - Information technology consultancy activities,"63110 - Data processing, hosting and related activities",95110 - Repair of computers and peripheral equipment,,0,0,http://business.data.gov.uk/id/company/01240799,,,,,,,,,,,,,,,,,,,,,04/06/2024,21/05/2023
SCAN-PLAN LTD,14603144,,,BANK HOUSE,QUEENS SQUARE,ATTLEBOROUGH,,ENGLAND,NR17 2AF,Private Limited Company,Active,United Kingdom,,19/01/2023,31,1,19/10/2024,,NO ACCOUNTS FILED,16/02/2024,,0,0,0,0,96090 - Other service activities n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/14603144,,,,,,,,,,,,,,,,,,,,,01/02/2024,
SCAN-STICK LTD,07816944,,,UNIT 12 CITY COURT TRADING ESTATE,POLAND STREET,MANCHESTER,,UNITED KINGDOM,M4 6AL,Private Limited Company,Active,United Kingdom,,20/10/2011,31,10,31/07/2024,31/10/2022,MICRO ENTITY,17/11/2016,20/10/2015,0,0,0,0,96090 - Other service activities n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/07816944,,,,,,,,,,,,,,,,,,,,,03/11/2023,20/10/2022
SCAN-TERIEUR LIMITED,01062997,,,30 THE METRO CENTRE,TOLPITS LANE,WATFORD,HERTFORDSHIRE,,WD18 9XG,Private Limited Company,Active,United Kingdom,,27/07/1972,31,5,29/02/2024,31/05/2022,TOTAL EXEMPTION FULL,28/02/2017,31/01/2016,9,2,0,7,46180 - Agents specialized in the sale of other particular products,,,,0,0,http://business.data.gov.uk/id/company/01062997,,,,,,,,,,,,,,,,,,,,,14/02/2024,31/01/2023
SCAN-THORS (U.K.) LIMITED,02528532,,,35A KEIGHLEY ROAD,SILSDEN,KEIGHLEY,WEST YORKSHIRE,,BD20 0EB,Private Limited Company,Active,United Kingdom,,07/08/1990,30,12,30/09/2024,31/12/2022,GROUP,27/08/2016,30/07/2015,4,1,0,3,"46470 - Wholesale of furniture, carpets and lighting equipment",,,,0,0,http://business.data.gov.uk/id/company/02528532,,,,,,,,,,,,,,,,,,,,,13/08/2024,30/07/2023
SCAN-UK TIMBER LIMITED,02577948,,,WILSON HOUSE,48 BROOKLYN ROAD,SEAFORD,EAST SUSSEX,,BN25 2DX,Private Limited Company,Active,United Kingdom,,29/01/1991,31,12,30/09/2024,31/12/2022,TOTAL EXEMPTION FULL,17/12/2016,19/11/2015,1,1,0,0,96090 - Other service activities n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/02577948,,,,,,,,,,,,,,,,,,,,,02/12/2023,18/11/2022
SCAN-X SECURITY LIMITED,07199141,,,HALES COURT,STOURBRIDGE ROAD,HALESOWEN,WEST MIDLANDS,ENGLAND,B63 3TT,Private Limited Company,Active,United Kingdom,,23/03/2010,31,3,31/12/2024,31/03/2023,TOTAL EXEMPTION FULL,20/04/2017,23/03/2016,1,1,0,0,33200 - Installation of industrial machinery and equipment,,,,0,0,http://business.data.gov.uk/id/company/07199141,,,,,,,,,,,,,,,,,,,,,21/02/2024,07/02/2023
SCAN-X SERVICE LIMITED,13289996,,,HALES COURT,STOURBRIDGE ROAD,HALESOWEN,WEST MIDLANDS,ENGLAND,B63 3TT,Private Limited Company,Active,United Kingdom,,24/03/2021,31,3,31/12/2023,31/03/2022,MICRO ENTITY,21/04/2022,,0,0,0,0,80200 - Security systems service activities,,,,0,0,http://business.data.gov.uk/id/company/13289996,,,,,,,,,,,,,,,,,,,,,06/04/2024,23/03/2023
SCAN2ARCHIVE LTD,14821652,,,UNIT 13,FARADAY PARK,ANDOVER,,ENGLAND,SP10 3SA,Private Limited Company,Active,United Kingdom,,24/04/2023,30,4,24/01/2025,,NO ACCOUNTS FILED,22/05/2024,,0,0,0,0,62030 - Computer facilities management activities,"63110 - Data processing, hosting and related activities","82190 - Photocopying, document preparation and other specialised office support activities",,0,0,http://business.data.gov.uk/id/company/14821652,,,,,,,,,,,,,,,,,,,,,07/05/2024,
SCAN2VERI LTD,11743642,,,"STUDIO BK 422, BRICKFIELDS BUSINESS CENTRE",37 CREMER ST,LONDON,,UNITED KINGDOM,E2 8HD,Private Limited Company,Active,United Kingdom,,28/12/2018,31,12,30/09/2024,31/12/2022,TOTAL EXEMPTION FULL,25/01/2020,,0,0,0,0,58290 - Other software publishing,62012 - Business and domestic software development,,,0,0,http://business.data.gov.uk/id/company/11743642,28/03/2021,SCANDARD LTD,17/02/2021,GPM PLANET LTD,,,,,,,,,,,,,,,,,10/10/2024,26/09/2023
SCAN360 LIMITED,14734073,,,APARTMENT 32 MERCHANTS QUAY 46-54,CLOSE,NEWCASTLE UPON TYNE,,UNITED KINGDOM,NE1 3RF,Private Limited Company,Active,United Kingdom,,16/03/2023,31,3,16/12/2024,,NO ACCOUNTS FILED,13/04/2024,,0,0,0,0,74202 - Other specialist photography,,,,0,0,http://business.data.gov.uk/id/company/14734073,,,,,,,,,,,,,,,,,,,,,29/03/2024,
SCAN4ARCHIVING LTD,14822915,,,UNIT 13,FARADAY PARK,ANDOVER,,ENGLAND,SP10 3SA,Private Limited Company,Active,United Kingdom,,24/04/2023,30,4,24/01/2025,,NO ACCOUNTS FILED,22/05/2024,,0,0,0,0,62030 - Computer facilities management activities,"63110 - Data processing, hosting and related activities","82190 - Photocopying, document preparation and other specialised office support activities",,0,0,http://business.data.gov.uk/id/company/14822915,,,,,,,,,,,,,,,,,,,,,07/05/2024,
SCAN4BABY LTD,11929530,,,39 CARDIFF ROAD,LLANDAFF,CARDIFF,,WALES,CF5 2DP,Private Limited Company,Active,United Kingdom,,05/04/2019,30,4,31/01/2024,30/04/2022,MICRO ENTITY,03/05/2020,,0,0,0,0,86900 - Other human health activities,,,,0,0,http://business.data.gov.uk/id/company/11929530,,,,,,,,,,,,,,,,,,,,,18/04/2024,04/04/2023
SCAN4HEALTH SOLUTIONS LTD,10892047,,,LILAC HOUSE LILAC HOUSE,"MAIN STREET, KELFIELD",YORK,NORTH YORKSHIRE,UNITED KINGDOM,YO19 6RG,Private Limited Company,Active,United Kingdom,,31/07/2017,31,7,30/04/2024,31/07/2022,DORMANT,28/08/2018,,0,0,0,0,62020 - Information technology consultancy activities,,,,0,0,http://business.data.gov.uk/id/company/10892047,,,,,,,,,,,,,,,,,,,,,13/08/2024,30/07/2023
"SCANA VALVE CONTROL CO., LTD",15015347,,,69 ABERDEEN AVENUE,,CAMBRIDGE,,ENGLAND,CB2 8DL,Private Limited Company,Active,United Kingdom,,20/07/2023,31,7,20/04/2025,,NO ACCOUNTS FILED,17/08/2024,,0,0,0,0,"26511 - Manufacture of electronic measuring, testing etc. equipment, not for industrial process control",27120 - Manufacture of electricity distribution and control apparatus,"28150 - Manufacture of bearings, gears, gearing and driving elements",46900 - Non-specialised wholesale trade,0,0,http://business.data.gov.uk/id/company/15015347,,,,,,,,,,,,,,,,,,,,,02/08/2024,
SCANAGIC LIMITED,13738782,,,ROBERTSON HOUSE FLAT 3,1 CHRISTCHURCH PARK,SUTTON,,ENGLAND,SM2 5TS,Private Limited Company,Active,United Kingdom,,11/11/2021,30,11,31/08/2024,30/11/2022,MICRO ENTITY,09/12/2022,,0,0,0,0,"47990 - Other retail sale not in stores, stalls or markets",,,,0,0,http://business.data.gov.uk/id/company/13738782,,,,,,,,,,,,,,,,,,,,,24/11/2023,10/11/2022
SCANAIR LTD,14595976,,,GRANTLEY HOUSE,BUCKINGHAM CLOSE,GUILDFORD,,ENGLAND,GU1 1TR,Private Limited Company,Active,United Kingdom,,16/01/2023,31,1,16/10/2024,,NO ACCOUNTS FILED,13/02/2024,,0,0,0,0,74202 - Other specialist photography,,,,0,0,http://business.data.gov.uk/id/company/14595976,,,,,,,,,,,,,,,,,,,,,29/01/2024,
SCANALL LTD,NI657685,,,20 MEADOWBANK ROAD,,CARRICKFERGUS,CO. ANTRIM,UNITED KINGDOM,BT38 8YF,Private Limited Company,Active,United Kingdom,,10/12/2018,31,12,30/09/2024,31/12/2022,DORMANT,07/01/2020,,0,0,0,0,"26511 - Manufacture of electronic measuring, testing etc. equipment, not for industrial process control",26512 - Manufacture of electronic industrial process control equipment,"26513 - Manufacture of non-electronic measuring, testing etc. equipment, not for industrial process control",26514 - Manufacture of non-electronic industrial process control equipment,0,0,http://business.data.gov.uk/id/company/NI657685,,,,,,,,,,,,,,,,,,,,,23/12/2023,09/12/2022
SCANALLIANCE LIMITED,04283480,,,INNOVATION CENTRE,GALLOWS HILL,WARWICK,,ENGLAND,CV34 6UW,Private Limited Company,Active,United Kingdom,,07/09/2001,31,12,30/09/2024,31/12/2022,DORMANT,05/10/2016,07/09/2015,0,0,0,0,82990 - Other business support service activities n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/04283480,01/11/2004,SCANOFFICE LIMITED,,,,,,,,,,,,,,,,,,,04/09/2024,21/08/2023
SCANANDMAKE LIMITED,13843052,,,7 CURATE ROAD,,LIVERPOOL,,ENGLAND,L6 0BZ,Private Limited Company,Active,United Kingdom,,12/01/2022,31,1,31/10/2024,31/01/2023,MICRO ENTITY,09/02/2023,,0,0,0,0,18129 - Printing n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/13843052,,,,,,,,,,,,,,,,,,,,,25/01/2024,11/01/2023
SCANAROUND LIMITED,03740653,,,WESTFIELD HOUSE,BRATTON ROAD,WESTBURY,WILTSHIRE,,BA13 3EP,Private Limited Company,Active,United Kingdom,,24/03/1999,31,3,31/12/2023,31/03/2022,TOTAL EXEMPTION FULL,21/04/2017,24/03/2016,1,1,0,0,62090 - Other information technology service activities,,,,0,0,http://business.data.gov.uk/id/company/03740653,,,,,,,,,,,,,,,,,,,,,01/04/2024,18/03/2023
SCANART LTD,14278587,,,13 ROSSINGTON AVENUE,,BOREHAMWOOD,,ENGLAND,WD6 4JX,Private Limited Company,Active,United Kingdom,,05/08/2022,31,8,05/05/2024,,NO ACCOUNTS FILED,02/09/2023,,0,0,0,0,18130 - Pre-press and pre-media services,63990 - Other information service activities n.e.c.,,,0,0,http://business.data.gov.uk/id/company/14278587,,,,,,,,,,,,,,,,,,,,,18/08/2024,04/08/2023
SCANAUDIO LIMITED,02958953,,,CHART HOUSE,2 EFFINGHAM ROAD,REIGATE,SURREY,,RH2 7JN,Private Limited Company,Active,United Kingdom,,15/08/1994,31,8,31/05/2024,31/08/2022,MICRO ENTITY,17/08/2016,20/07/2015,0,0,0,0,33200 - Installation of industrial machinery and equipment,,,,0,0,http://business.data.gov.uk/id/company/02958953,,,,,,,,,,,,,,,,,,,,,03/08/2024,20/07/2023
SCANBAIL LIMITED,01518742,,,101 NEW CAVENDISH STREET,1ST FLOOR SOUTH,LONDON,,UNITED KINGDOM,W1W 6XH,Private Limited Company,Active,United Kingdom,,25/09/1980,31,12,30/09/2024,31/12/2022,DORMANT,18/10/2016,20/09/2015,0,0,0,0,59200 - Sound recording and music publishing activities,,,,0,0,http://business.data.gov.uk/id/company/01518742,,,,,,,,,,,,,,,,,,,,,04/10/2024,20/09/2023
SCANBALT MERCHANT CAPITAL LTD,11797752,,,27 OLD GLOUCESTER STREET,,LONDON,,UNITED KINGDOM,WC1N 3AX,Private Limited Company,Active,United Kingdom,,30/01/2019,31,1,31/10/2023,31/01/2022,DORMANT,27/02/2020,,0,0,0,0,64303 - Activities of venture and development capital companies,64910 - Financial leasing,64992 - Factoring,64999 - Financial intermediation not elsewhere classified,0,0,http://business.data.gov.uk/id/company/11797752,,,,,,,,,,,,,,,,,,,,,24/02/2024,10/02/2023
SCANBIO & CO.,SL002811,,,"SUITE 100, 12 RUTLAND SQUARE",EDINBURGH,,,,EH1 2BB,Limited Partnership,Active,United Kingdom,,17/04/1996,,,,,NO ACCOUNTS FILED,,,0,0,0,0,None Supplied,,,,2,1,http://business.data.gov.uk/id/company/SL002811,,,,,,,,,,,,,,,,,,,,,30/04/2018,
SCANBIO (SCOTLAND) LIMITED,SC181857,GORDON MAVOR & CO LTD,,39 BRYCE ROAD,,CURRIE,MIDLOTHIAN,,EH14 5LP,Private Limited Company,Active,United Kingdom,,31/12/1997,31,12,30/09/2024,31/12/2022,MICRO ENTITY,28/01/2017,31/12/2015,0,0,0,0,38320 - Recovery of sorted materials,,,,0,0,http://business.data.gov.uk/id/company/SC181857,,,,,,,,,,,,,,,,,,,,,02/02/2024,19/01/2023
SCANBIO UK MIDCO LIMITED,13956199,,,C/O AZTEC FINANCIAL SERVICES (UK) LIMITED FORUM 4,PARKWAY SOUTH,FAREHAM,HAMPSHIRE,UNITED KINGDOM,PO15 7AD,Private Limited Company,Active,United Kingdom,,04/03/2022,31,12,31/12/2023,,NO ACCOUNTS FILED,01/04/2023,,0,0,0,0,64205 - Activities of financial services holding companies,,,,0,0,http://business.data.gov.uk/id/company/13956199,,,,,,,,,,,,,,,,,,,,,17/03/2024,03/03/2023
SCANBITZ TRUCK RENTAL LTD,NI623726,,,6A DERRYCUSH PARK,,AUCHNACLOY,CO. TYRONE,,BT69 6AQ,Private Limited Company,Active,United Kingdom,,28/03/2014,31,3,31/12/2023,31/03/2022,DORMANT,25/04/2017,28/03/2016,0,0,0,0,77120 - Renting and leasing of trucks and other heavy vehicles,,,,0,0,http://business.data.gov.uk/id/company/NI623726,,,,,,,,,,,,,,,,,,,,,11/04/2024,28/03/2023
SCANBOX (UK & IRELAND) LTD,NI623642,,,KILDRUM INDUSTRIAL ESTATE KILDRUM ROAD,SHANKBRIDGE,BALLYMENA,,,BT42 3EY,Private Limited Company,Active,United Kingdom,,26/03/2014,31,3,31/12/2023,31/03/2022,MICRO ENTITY,23/04/2017,26/03/2016,0,0,0,0,"28930 - Manufacture of machinery for food, beverage and tobacco processing",,,,0,0,http://business.data.gov.uk/id/company/NI623642,,,,,,,,,,,,,,,,,,,,,09/04/2024,26/03/2023
SCANBOX ENTERTAINMENT LIMITED,03239485,,,MINTHOLME HALL,GOWANS LANE BRINDLE,CHORLEY,LANCASHIRE,,PR6 8NU,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,19/08/1996,31,12,31/12/2022,31/12/2020,TOTAL EXEMPTION FULL,16/09/2016,19/08/2015,1,0,0,1,59132 - Video distribution activities,,,,0,0,http://business.data.gov.uk/id/company/03239485,09/02/2009,PLANET MANCHESTER LIMITED,,,,,,,,,,,,,,,,,,,02/09/2023,19/08/2022
SCANBOX LIMITED,09296955,,,112A NORTHFIELD AVENUE,,LONDON,,ENGLAND,W13 9RT,Private Limited Company,Active,United Kingdom,,05/11/2014,30,11,31/08/2024,30/11/2022,MICRO ENTITY,03/12/2016,05/11/2015,0,0,0,0,63990 - Other information service activities n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/09296955,,,,,,,,,,,,,,,,,,,,,09/06/2024,26/05/2023
SCANBOX TECHNOLOGY LIMITED,14444291,,,124 CITY ROAD,,LONDON,,UNITED KINGDOM,EC1V 2NX,Private Limited Company,Active,United Kingdom,,26/10/2022,31,10,26/07/2024,,NO ACCOUNTS FILED,23/11/2023,,0,0,0,0,62012 - Business and domestic software development,62020 - Information technology consultancy activities,62090 - Other information technology service activities,,0,0,http://business.data.gov.uk/id/company/14444291,,,,,,,,,,,,,,,,,,,,,08/11/2023,
SCANBRIDGE LTD,14554636,,,HORLEY GREEN HOUSE HORLEY GREEN ROAD,CLAREMOUNT,HALIFAX,WEST YORKSHIRE,ENGLAND,HX3 6AS,Private Limited Company,Active,United Kingdom,,22/12/2022,31,12,22/09/2024,,NO ACCOUNTS FILED,19/01/2024,,0,0,0,0,62012 - Business and domestic software development,,,,0,0,http://business.data.gov.uk/id/company/14554636,,,,,,,,,,,,,,,,,,,,,04/01/2024,
SCANBROOK I.T. LIMITED,03391755,,,242 RENOIR COURT,12 STUBBS DRIVE,LONDON,,,SE16 3EQ,Private Limited Company,Liquidation,United Kingdom,,25/06/1997,30,9,25/04/1999,,NO ACCOUNTS FILED,23/07/1999,25/06/1998,0,0,0,0,7260 - Other computer related activities,,,,0,0,http://business.data.gov.uk/id/company/03391755,,,,,,,,,,,,,,,,,,,,,09/07/2017,
SCANBYTE COMMUNICATIONS LIMITED,03414991,,,PLAZA 9 KD TOWER,COTTERELLS,HEMEL HEMPSTEAD,,ENGLAND,HP1 1FW,Private Limited Company,Active,United Kingdom,,05/08/1997,31,10,31/07/2024,31/10/2022,MICRO ENTITY,02/09/2016,05/08/2015,0,0,0,0,62020 - Information technology consultancy activities,,,,0,0,http://business.data.gov.uk/id/company/03414991,,,,,,,,,,,,,,,,,,,,,26/06/2024,12/06/2023
