CompanyName, CompanyNumber,RegAddress.CareOf,RegAddress.POBox,RegAddress.AddressLine1, RegAddress.AddressLine2,RegAddress.PostTown,RegAddress.County,RegAddress.Country,RegAddress.PostCode,CompanyCategory,CompanyStatus,CountryOfOrigin,DissolutionDate,IncorporationDate,Accounts.AccountRefDay,Accounts.AccountRefMonth,Accounts.NextDueDate,Accounts.LastMadeUpDate,Accounts.AccountCategory,Returns.NextDueDate,Returns.LastMadeUpDate,Mortgages.NumMortCharges,Mortgages.NumMortOutstanding,Mortgages.NumMortPartSatisfied,Mortgages.NumMortSatisfied,SICCode.SicText_1,SICCode.SicText_2,SICCode.SicText_3,SICCode.SicText_4,LimitedPartnerships.NumGenPartners,LimitedPartnerships.NumLimPartners,URI,PreviousName_1.CONDATE, PreviousName_1.CompanyName, PreviousName_2.CONDATE, PreviousName_2.CompanyName,PreviousName_3.CONDATE, PreviousName_3.CompanyName,PreviousName_4.CONDATE, PreviousName_4.CompanyName,PreviousName_5.CONDATE, PreviousName_5.CompanyName,PreviousName_6.CONDATE, PreviousName_6.CompanyName,PreviousName_7.CONDATE, PreviousName_7.CompanyName,PreviousName_8.CONDATE, PreviousName_8.CompanyName,PreviousName_9.CONDATE, PreviousName_9.CompanyName,PreviousName_10.CONDATE, PreviousName_10.CompanyName,ConfStmtNextDueDate, ConfStmtLastMadeUpDate
F.SCHWARZ LIMITED,14815151,,,"SUITE 9, NEWSPAPER HOUSE, TANNERY LANE",PENKETH,WARRINGTON,,UNITED KINGDOM,WA5 2UD,Private Limited Company,Active,United Kingdom,,19/04/2023,30,4,19/01/2025,,NO ACCOUNTS FILED,17/05/2024,,0,0,0,0,70229 - Management consultancy activities other than financial management,,,,0,0,http://business.data.gov.uk/id/company/14815151,,,,,,,,,,,,,,,,,,,,,02/05/2024,
F.SDRI LTD,13907304,,,71-75 SHELTON STREET,COVENT GARDEN,LONDON,,UNITED KINGDOM,WC2H 9JQ,Private Limited Company,Active,United Kingdom,,10/02/2022,28,2,10/11/2023,,NO ACCOUNTS FILED,10/03/2023,,0,0,0,0,62011 - Ready-made interactive leisure and entertainment software development,,,,0,0,http://business.data.gov.uk/id/company/13907304,,,,,,,,,,,,,,,,,,,,,23/02/2024,09/02/2023
F.SEARLE BUILDERS LIMITED,07137762,,,13 EXFORD ROAD,,LEE,LONDON,,SE12 9HD,Private Limited Company,Active,United Kingdom,,27/01/2010,31,1,31/10/2023,31/01/2022,TOTAL EXEMPTION FULL,24/02/2017,27/01/2016,0,0,0,0,41202 - Construction of domestic buildings,,,,0,0,http://business.data.gov.uk/id/company/07137762,,,,,,,,,,,,,,,,,,,,,10/02/2024,27/01/2023
F.SHEL HEALTHCARE LIMITED,13946490,,,8 BISHAM CLOSE,,CARSHALTON,,ENGLAND,SM5 1DG,Private Limited Company,Active,United Kingdom,,01/03/2022,31,3,31/12/2024,31/03/2023,MICRO ENTITY,29/03/2023,,0,0,0,0,86900 - Other human health activities,,,,0,0,http://business.data.gov.uk/id/company/13946490,,,,,,,,,,,,,,,,,,,,,22/06/2024,08/06/2023
F.SMITH & SON(WHADDON)LIMITED,00822670,,,HOBACK FARM,WHADDON,NR. ROYSTON,HERTS,,SG8 5RR,Private Limited Company,Active,United Kingdom,,09/10/1964,31,5,28/02/2025,31/05/2023,TOTAL EXEMPTION FULL,22/03/2017,22/02/2016,0,0,0,0,"01110 - Growing of cereals (except rice), leguminous crops and oil seeds",,,,0,0,http://business.data.gov.uk/id/company/00822670,,,,,,,,,,,,,,,,,,,,,07/03/2024,22/02/2023
F.SOUSA LTD,14383997,,,27 ROSEACRES,TAKELEY,BISHOP'S STORTFORD,,ENGLAND,CM22 6QZ,Private Limited Company,Active,United Kingdom,,28/09/2022,30,9,28/06/2024,,NO ACCOUNTS FILED,26/10/2023,,0,0,0,0,46900 - Non-specialised wholesale trade,,,,0,0,http://business.data.gov.uk/id/company/14383997,,,,,,,,,,,,,,,,,,,,,11/10/2024,27/09/2023
F.SPOONER AND SONS(BUILDERS)LIMITED,00884174,,,14 QUEEN STREET,CHEADLE,STOKE ON TRENT,,,ST10 1BJ,Private Limited Company,Active,United Kingdom,,25/07/1966,30,11,31/08/2024,30/11/2022,MICRO ENTITY,20/08/2016,23/07/2015,0,0,0,0,41202 - Construction of domestic buildings,,,,0,0,http://business.data.gov.uk/id/company/00884174,,,,,,,,,,,,,,,,,,,,,06/08/2024,23/07/2023
F.STOKES & SONS LIMITED,00503957,,,KNOLL HOUSE,KNOLL ROAD,CAMBERLEY,SURREY,UNITED KINGDOM,GU15 3SY,Private Limited Company,Active,United Kingdom,,31/01/1952,31,3,31/12/2023,31/03/2022,TOTAL EXEMPTION FULL,24/01/2017,27/12/2015,4,1,0,3,68209 - Other letting and operating of own or leased real estate,,,,0,0,http://business.data.gov.uk/id/company/00503957,,,,,,,,,,,,,,,,,,,,,10/01/2024,27/12/2022
F.STOP BOYD LIMITED,05929794,,,HEDGEROW COTTAGE,BARNSFOLD LANE,"TISMANS COMMON, HORSHAM",,ENGLAND,RH12 3BN,Private Limited Company,Active,United Kingdom,,08/09/2006,29,9,29/06/2024,30/09/2022,TOTAL EXEMPTION FULL,06/10/2016,08/09/2015,0,0,0,0,58190 - Other publishing activities,,,,0,0,http://business.data.gov.uk/id/company/05929794,,,,,,,,,,,,,,,,,,,,,22/09/2024,08/09/2023
F.STRAWSON LIMITED,00585825,,,GRANARY BARN LISSINGLEY LANE,LISSINGTON,LINCOLN,,ENGLAND,LN3 5AG,Private Limited Company,Active,United Kingdom,,19/06/1957,30,6,31/03/2024,30/06/2022,TOTAL EXEMPTION FULL,28/12/2016,30/11/2015,0,0,0,0,"01110 - Growing of cereals (except rice), leguminous crops and oil seeds",68209 - Other letting and operating of own or leased real estate,,,0,0,http://business.data.gov.uk/id/company/00585825,,,,,,,,,,,,,,,,,,,,,14/12/2023,30/11/2022
F.T CONSTRUCTION (UK) LIMITED,09023803,,,COPPINS PLEDGDON GREEN,HENHAM,BISHOP'S STORTFORD,,,CM22 6BN,Private Limited Company,Active,United Kingdom,,02/05/2014,31,5,28/02/2025,31/05/2023,TOTAL EXEMPTION FULL,30/05/2017,02/05/2016,2,0,0,2,41202 - Construction of domestic buildings,,,,0,0,http://business.data.gov.uk/id/company/09023803,,,,,,,,,,,,,,,,,,,,,16/05/2024,02/05/2023
F.T. ALLEN LIMITED,03000667,,,THIRD FLOOR CARAVELLE HOUSE,19 GORING ROAD,WORTHING,WEST SUSSEX,,BN12 4AP,Private Limited Company,Active,United Kingdom,,09/12/1994,31,12,30/09/2024,31/12/2022,TOTAL EXEMPTION FULL,06/01/2017,09/12/2015,2,1,0,1,74902 - Quantity surveying activities,,,,0,0,http://business.data.gov.uk/id/company/03000667,,,,,,,,,,,,,,,,,,,,,17/05/2024,03/05/2023
F.T. ASSETS LIMITED,05928943,,,19 HOGHTON STREET,,SOUTHPORT,,ENGLAND,PR9 0NS,Private Limited Company,Active,United Kingdom,,08/09/2006,30,9,30/06/2024,30/09/2022,MICRO ENTITY,05/10/2016,07/09/2015,9,9,0,0,68209 - Other letting and operating of own or leased real estate,,,,0,0,http://business.data.gov.uk/id/company/05928943,,,,,,,,,,,,,,,,,,,,,26/11/2023,12/11/2022
F.T. BRISTOW & CO. LIMITED,04247150,,,BYNE COTTAGE MANLEYS HILL,STORRINGTON,PULBOROUGH,,ENGLAND,RH20 4BN,Private Limited Company,Active,United Kingdom,,05/07/2001,31,7,30/04/2025,31/07/2023,MICRO ENTITY,02/08/2016,05/07/2015,0,0,0,0,82990 - Other business support service activities n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/04247150,,,,,,,,,,,,,,,,,,,,,07/07/2024,23/06/2023
F.T. BUSINESS INFORMATION LIMITED,00758738,,,BRACKEN HOUSE,1 FRIDAY STREET,LONDON,,ENGLAND,EC4M 9BT,Private Limited Company,Active,United Kingdom,,25/04/1963,31,12,30/09/2024,31/12/2022,DORMANT,06/07/2017,08/06/2016,0,0,0,0,74990 - Non-trading company,,,,0,0,http://business.data.gov.uk/id/company/00758738,,,,,,,,,,,,,,,,,,,,,22/06/2024,08/06/2023
F.T. CARE HOMES LIMITED,03164169,,,"19A PICTON HOUSE, HUSSAR COURT",WATERLOOVILLE,HAMPSHIRE,,,PO7 7SQ,Private Limited Company,Active,United Kingdom,,23/02/1996,31,3,31/12/2023,31/03/2022,SMALL,15/07/2017,17/06/2016,15,3,0,12,87100 - Residential nursing care facilities,,,,0,0,http://business.data.gov.uk/id/company/03164169,,,,,,,,,,,,,,,,,,,,,01/07/2024,17/06/2023
F.T. CLEANING SERVICES LIMITED,12226237,,,"6TH FLOOR, AMP HOUSE",DINGWALL ROAD,CROYDON,,UNITED KINGDOM,CR0 2LX,Private Limited Company,Active,United Kingdom,,25/09/2019,31,12,30/09/2023,31/12/2021,MICRO ENTITY,23/10/2020,,0,0,0,0,81210 - General cleaning of buildings,,,,0,0,http://business.data.gov.uk/id/company/12226237,,,,,,,,,,,,,,,,,,,,,08/10/2023,24/09/2022
F.T. COMMERCIALS LIMITED,01492167,,,OSWALD HOUSE,LINCOLN ROAD,EAST MARKHAM,NEWARK NOTTS,,NG22 0SH,Private Limited Company,Active,United Kingdom,,21/04/1980,31,3,31/12/2023,31/03/2022,UNAUDITED ABRIDGED,25/02/2017,28/01/2016,2,2,0,0,45200 - Maintenance and repair of motor vehicles,,,,0,0,http://business.data.gov.uk/id/company/01492167,,,,,,,,,,,,,,,,,,,,,11/02/2024,28/01/2023
F.T. CONSTRUCTION GROUP (HOLDINGS) LTD.,03154128,,,CONSTRUCTION HOUSE,NORTHALLERTON,NORTH YORKSHIRE,,,DL7 8ED,Private Limited Company,Active,United Kingdom,,01/02/1996,31,12,30/09/2024,31/12/2022,FULL,01/03/2017,01/02/2016,2,2,0,0,41100 - Development of building projects,,,,0,0,http://business.data.gov.uk/id/company/03154128,,,,,,,,,,,,,,,,,,,,,07/07/2024,23/06/2023
F.T. CONSTRUCTION LIMITED,02173395,,,CONSTRUCTION HOUSE,NORTHALLERTON,NORTH YORKSHIRE,,,DL7 8ED,Private Limited Company,Active,United Kingdom,,02/10/1987,31,12,30/09/2024,31/12/2022,SMALL,28/01/2017,31/12/2015,5,4,0,1,41100 - Development of building projects,,,,0,0,http://business.data.gov.uk/id/company/02173395,,,,,,,,,,,,,,,,,,,,,14/01/2024,31/12/2022
F.T. CONSULTING LIMITED,03521793,,,193 OLD BEDFORD ROAD,,LUTON,BEDFORDSHIRE,,LU2 7EH,Private Limited Company,Active,United Kingdom,,04/03/1998,31,3,31/12/2023,31/03/2022,MICRO ENTITY,01/04/2017,04/03/2016,0,0,0,0,62020 - Information technology consultancy activities,63990 - Other information service activities n.e.c.,,,0,0,http://business.data.gov.uk/id/company/03521793,,,,,,,,,,,,,,,,,,,,,18/03/2024,04/03/2023
F.T. ESTATE PLANNING LIMITED,15008270,,,5 WINDSOR COURT,NEEDHAM MARKET,IPSWICH,,ENGLAND,IP6 8BY,Private Limited Company,Active,United Kingdom,,17/07/2023,31,7,17/04/2025,,NO ACCOUNTS FILED,14/08/2024,,0,0,0,0,69109 - Activities of patent and copyright agents; other legal activities n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/15008270,,,,,,,,,,,,,,,,,,,,,30/07/2024,
F.T. EVERARD SHIPPING LIMITED,01648574,,,FISHER HOUSE,PO BOX 4,BARROW-IN-FURNESS,CUMBRIA,ENGLAND,LA14 1HR,Private Limited Company,Active,United Kingdom,,06/07/1982,31,12,30/09/2024,31/12/2022,FULL,03/05/2017,05/04/2016,117,1,0,116,50200 - Sea and coastal freight water transport,,,,0,0,http://business.data.gov.uk/id/company/01648574,,,,,,,,,,,,,,,,,,,,,11/04/2024,28/03/2023
F.T. FRIMLEY LIMITED,14033924,,,47 FRIMLEY HIGH STREET,FRIMLEY,CAMBERLEY,,ENGLAND,GU16 7HJ,Private Limited Company,Active,United Kingdom,,07/04/2022,30,4,07/01/2024,,NO ACCOUNTS FILED,05/05/2023,,0,0,0,0,56103 - Take-away food shops and mobile food stands,,,,0,0,http://business.data.gov.uk/id/company/14033924,,,,,,,,,,,,,,,,,,,,,20/04/2024,06/04/2023
F.T. GANDERTON AND SON LIMITED,00590803,,,ELMWOOD,LAUGHERNE FARM,MARTLEY,WORCESTERSHIRE,,WR6 6QB,Private Limited Company,Active,United Kingdom,,23/09/1957,31,3,31/12/2023,31/03/2022,MICRO ENTITY,16/04/2017,19/03/2016,4,4,0,0,01450 - Raising of sheep and  goats,,,,0,0,http://business.data.gov.uk/id/company/00590803,,,,,,,,,,,,,,,,,,,,,02/04/2024,19/03/2023
F.T. GEARING SYSTEMS LIMITED,01349963,,,UNIT 3 NORTHTOWN TRADING ESTATE,122-128 NORTH LANE,ALDERSHOT,HAMPSHIRE,,GU12 4UB,Private Limited Company,Active,United Kingdom,,25/01/1978,30,9,30/06/2024,30/09/2022,FULL,02/09/2016,05/08/2015,10,2,0,8,25620 - Machining,"28150 - Manufacture of bearings, gears, gearing and driving elements",,,0,0,http://business.data.gov.uk/id/company/01349963,,,,,,,,,,,,,,,,,,,,,19/08/2024,05/08/2023
F.T. HOLT & SON (ESTATES) LIMITED,11703651,,,LOYTERTON FARM TICKHAM LANE,LYNSTED,SITTINGBOURNE,KENT,ENGLAND,ME9 0HW,Private Limited Company,Active,United Kingdom,,29/11/2018,30,11,31/08/2024,30/11/2022,TOTAL EXEMPTION FULL,27/12/2019,,0,0,0,0,01500 - Mixed farming,,,,0,0,http://business.data.gov.uk/id/company/11703651,,,,,,,,,,,,,,,,,,,,,26/02/2024,12/02/2023
F.T. LUCKMAN & CO. LIMITED,00411014,,,C/O THE HAY GROUP BERKELEY HOUSE,DIX'S FIELD,EXETER,,ENGLAND,EX1 1PZ,Private Limited Company,Active,United Kingdom,,21/05/1946,30,4,31/01/2024,30/04/2022,MICRO ENTITY,20/06/2017,23/05/2016,0,0,0,0,70229 - Management consultancy activities other than financial management,"74909 - Other professional, scientific and technical activities n.e.c.",,,0,0,http://business.data.gov.uk/id/company/00411014,,,,,,,,,,,,,,,,,,,,,06/06/2024,23/05/2023
F.T. LUCKMAN HOLDINGS LIMITED,01448941,,,C/O THE HAY GROUP BERKELEY HOUSE,DIX'S FIELD,EXETER,,ENGLAND,EX1 1PZ,Private Limited Company,Active,United Kingdom,,17/09/1979,30,4,31/01/2024,30/04/2022,MICRO ENTITY,20/06/2017,23/05/2016,0,0,0,0,64991 - Security dealing on own account,68209 - Other letting and operating of own or leased real estate,,,0,0,http://business.data.gov.uk/id/company/01448941,,,,,,,,,,,,,,,,,,,,,06/06/2024,23/05/2023
F.T. MEDCALF (2000) LIMITED,03920303,,,UNIT 9 RADIO LANE,DAGENHAM,ESSEX,,ENGLAND,RM8 2GU,Private Limited Company,Active,United Kingdom,,07/02/2000,31,3,31/12/2023,31/03/2022,TOTAL EXEMPTION FULL,06/03/2017,06/02/2016,1,1,0,0,22290 - Manufacture of other plastic products,,,,0,0,http://business.data.gov.uk/id/company/03920303,,,,,,,,,,,,,,,,,,,,,22/02/2024,08/02/2023
F.T. PATTEN (HOLDINGS) LIMITED,02787428,,,1ST FLOOR CLOISTER HOUSE RIVERSIDE,NEW BAILEY STREET,MANCHESTER,,ENGLAND,M3 5FS,Private Limited Company,Active,United Kingdom,,08/02/1993,26,7,26/04/2024,31/07/2022,MICRO ENTITY,08/03/2017,08/02/2016,8,0,0,8,68209 - Other letting and operating of own or leased real estate,,,,0,0,http://business.data.gov.uk/id/company/02787428,,,,,,,,,,,,,,,,,,,,,22/02/2024,08/02/2023
F.T. POWER TRANSFORMERS LIMITED,00548259,,,THE SILVERWORKS,69-71 NORTHWOOD STREET,BIRMINGHAM,WEST MIDLANDS,,B3 1TX,Private Limited Company,Liquidation,United Kingdom,,26/04/1955,31,5,31/05/2021,31/05/2019,TOTAL EXEMPTION FULL,13/01/2017,16/12/2015,5,3,0,2,26110 - Manufacture of electronic components,,,,0,0,http://business.data.gov.uk/id/company/00548259,31/05/2017,FT TRANSFORMERS LIMITED,,,,,,,,,,,,,,,,,,,27/01/2021,16/12/2019
F.T. RAMSAY & COMPANY,SL001296,,,21 BROOMLANDS,,KELSO,ROXBURGHSHIRE,,TD5 7PR,Limited Partnership,Active,United Kingdom,,27/02/1989,,,,,NO ACCOUNTS FILED,,,0,0,0,0,None Supplied,,,,2,1,http://business.data.gov.uk/id/company/SL001296,,,,,,,,,,,,,,,,,,,,,11/03/2024,26/02/2023
F.T. REFRIGERATION LIMITED,02127632,,,CROWN HOUSE,217 HIGHER HILLGATE,STOCKPORT,CHESHIRE,,SK1 3RB,Private Limited Company,Liquidation,United Kingdom,,01/05/1987,31,7,30/04/2020,31/07/2018,TOTAL EXEMPTION FULL,19/05/2017,21/04/2016,2,1,0,1,"43220 - Plumbing, heat and air-conditioning installation",,,,0,0,http://business.data.gov.uk/id/company/02127632,,,,,,,,,,,,,,,,,,,,,05/05/2020,21/04/2019
F.T. RIDGLEY (BUILDERS) LIMITED,01052351,,,BUILDING 4 FOUNDATION PARK,ROXBOROUGH WAY,MAIDENHEAD,,ENGLAND,SL6 3UD,Private Limited Company,Active,United Kingdom,,01/05/1972,30,4,31/01/2024,30/04/2022,MICRO ENTITY,28/06/2017,31/05/2016,15,0,0,15,99999 - Dormant Company,,,,0,0,http://business.data.gov.uk/id/company/01052351,,,,,,,,,,,,,,,,,,,,,14/06/2024,31/05/2023
F.T. SELECT LTD,06143345,,,145A ASHLEY ROAD,HALE,ALTRINCHAM,,ENGLAND,WA14 2UW,Private Limited Company,Active,United Kingdom,,07/03/2007,31,3,31/12/2024,31/03/2023,TOTAL EXEMPTION FULL,04/04/2017,07/03/2016,2,1,0,1,62020 - Information technology consultancy activities,70229 - Management consultancy activities other than financial management,78200 - Temporary employment agency activities,78300 - Human resources provision and management of human resources functions,0,0,http://business.data.gov.uk/id/company/06143345,,,,,,,,,,,,,,,,,,,,,11/03/2024,26/02/2023
F.T. TAYLOR (WATFORD) LIMITED,01460186,,,137 COURTLANDS DRIVE,WATFORD,HERTS,,,WD24 5LL,Private Limited Company,Active,United Kingdom,,09/11/1979,31,1,31/10/2023,31/01/2022,TOTAL EXEMPTION FULL,17/09/2016,20/08/2015,2,2,0,0,47730 - Dispensing chemist in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/01460186,,,,,,,,,,,,,,,,,,,,,15/02/2024,01/02/2023
F.T. TECHNOLOGIES LIMITED,01603909,,,SUNBURY HOUSE,BROOKLANDS CLOSE,SUNBURY-ON-THAMES,,ENGLAND,TW16 7DX,Private Limited Company,Active,United Kingdom,,14/12/1981,31,12,30/09/2024,31/12/2022,TOTAL EXEMPTION FULL,28/01/2017,31/12/2015,4,0,0,4,46690 - Wholesale of other machinery and equipment,,,,0,0,http://business.data.gov.uk/id/company/01603909,,,,,,,,,,,,,,,,,,,,,14/01/2024,31/12/2022
F.T. TRANSPORT SERVICES LIMITED,10992721,,,2 HILFIELD RESERVOIR COTTAGES HILFIELD LANE,ALDENHAM,LONDON,WATFORD,ENGLAND,WD25 8DA,Private Limited Company,Active,United Kingdom,,03/10/2017,31,10,31/07/2024,31/10/2022,MICRO ENTITY,31/10/2018,,0,0,0,0,49410 - Freight transport by road,,,,0,0,http://business.data.gov.uk/id/company/10992721,,,,,,,,,,,,,,,,,,,,,16/10/2023,02/10/2022
F.T. WOOD & SONS LIMITED,05353481,,,50 PONTEFRACT LANE,LEEDS,WEST YORKSHIRE,,,LS9 8HY,Private Limited Company,Active,United Kingdom,,04/02/2005,30,4,31/01/2024,30/04/2022,MICRO ENTITY,04/03/2017,04/02/2016,0,0,0,0,"77400 - Leasing of intellectual property and similar products, except copyright works",,,,0,0,http://business.data.gov.uk/id/company/05353481,18/03/2005,TASTY BRANDS LIMITED,,,,,,,,,,,,,,,,,,,18/02/2024,04/02/2023
F.T.B.LAWSON LIMITED,00157227,,,"C/O WESTCOTTS (SW) LLP PLYM HOUSE, 3 LONGBRIDGE ROAD",MARSH MILLS,PLYMOUTH,DEVON,UNITED KINGDOM,PL6 8LT,Private Limited Company,Active,United Kingdom,,21/07/1919,31,1,31/10/2023,29/01/2022,TOTAL EXEMPTION FULL,06/07/2017,08/06/2016,13,2,0,11,47190 - Other retail sale in non-specialised stores,,,,0,0,http://business.data.gov.uk/id/company/00157227,,,,,,,,,,,,,,,,,,,,,22/06/2024,08/06/2023
F.T.C. OIL TRADING COMPANY LIMITED,05028614,,,GROUND FLOOR,4 VICTORIA SQUARE,ST ALBANS,HERTFORDSHIRE,UNITED KINGDOM,AL1 3TF,Private Limited Company,Active,United Kingdom,,28/01/2004,31,12,30/09/2024,31/12/2022,DORMANT,18/07/2017,20/06/2016,0,0,0,0,"46120 - Agents involved in the sale of fuels, ores, metals and industrial chemicals",,,,0,0,http://business.data.gov.uk/id/company/05028614,13/12/2005,F.T.C. FOOD TRADING COMPANY LIMITED,,,,,,,,,,,,,,,,,,,04/07/2024,20/06/2023
F.T.C. TRANSPORT LIMITED,02443678,,,1201-1203 HEDON ROAD,HULL,EAST YORKSHIRE,,,HU9 5LY,Private Limited Company,Active,United Kingdom,,16/11/1989,30,11,31/08/2024,30/11/2022,SMALL,14/12/2016,16/11/2015,7,4,0,3,52103 - Operation of warehousing and storage facilities for land transport activities,,,,0,0,http://business.data.gov.uk/id/company/02443678,,,,,,,,,,,,,,,,,,,,,06/10/2024,22/09/2023
F.T.D.S LTD,01878520,,,8 WOODHALL CLOSE,,BOLTON,,ENGLAND,BL2 3AZ,Private Limited Company,Active,United Kingdom,,17/01/1985,31,1,31/10/2024,31/01/2023,TOTAL EXEMPTION FULL,27/07/2017,29/06/2016,0,0,0,0,47730 - Dispensing chemist in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/01878520,,,,,,,,,,,,,,,,,,,,,04/12/2023,20/11/2022
F.T.DOBLE(HEATRITE)LIMITED,00791264,,,634 HANWORTH ROAD,HOUNSLOW,MIDDLESEX,,,TW4 5NP,Private Limited Company,Active,United Kingdom,,10/02/1964,30,6,31/03/2024,30/06/2022,TOTAL EXEMPTION FULL,26/01/2017,29/12/2015,2,2,0,0,47789 - Other retail sale of new goods in specialised stores (not commercial art galleries and opticians),,,,0,0,http://business.data.gov.uk/id/company/00791264,,,,,,,,,,,,,,,,,,,,,12/01/2024,29/12/2022
F.T.E. GROUP LIMITED,11301235,,,1 DEWAR CLOSE,SEGENSWORTH WEST,FAREHAM,HAMPSHIRE,UNITED KINGDOM,PO15 5UB,Private Limited Company,Active,United Kingdom,,10/04/2018,30,4,31/01/2024,30/04/2022,TOTAL EXEMPTION FULL,08/05/2019,,1,1,0,0,64209 - Activities of other holding companies n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/11301235,,,,,,,,,,,,,,,,,,,,,18/04/2024,04/04/2023
F.T.E. GROUP TRUSTEES LIMITED,11305956,,,1 DEWAR CLOSE,SEGENSWORTH WEST,FAREHAM,HAMPSHIRE,UNITED KINGDOM,PO15 5UB,Private Limited Company,Active,United Kingdom,,12/04/2018,30,4,31/01/2024,30/04/2022,DORMANT,10/05/2019,,0,0,0,0,74990 - Non-trading company,99999 - Dormant Company,,,0,0,http://business.data.gov.uk/id/company/11305956,,,,,,,,,,,,,,,,,,,,,18/04/2024,04/04/2023
F.T.E. RAIL LIMITED,03879697,,,1 DEWAR CLOSE,FAREHAM,HAMPSHIRE,,,PO15 5UB,Private Limited Company,Active,United Kingdom,,18/11/1999,30,4,31/01/2024,30/04/2022,DORMANT,16/12/2016,18/11/2015,0,0,0,0,42130 - Construction of bridges and tunnels,,,,0,0,http://business.data.gov.uk/id/company/03879697,,,,,,,,,,,,,,,,,,,,,02/12/2023,18/11/2022
F.T.EVERARD & SONS LIMITED,00180834,,,FISHER HOUSE,PO BOX 4,BARROW-IN-FURNESS,CUMBRIA,ENGLAND,LA14 1HR,Private Limited Company,Active,United Kingdom,,01/04/1922,31,12,30/09/2024,31/12/2022,FULL,03/05/2017,05/04/2016,101,1,0,100,50200 - Sea and coastal freight water transport,70100 - Activities of head offices,,,0,0,http://business.data.gov.uk/id/company/00180834,,,,,,,,,,,,,,,,,,,,,11/04/2024,28/03/2023
F.T.F. TRADING LIMITED,01592905,,,ST MARGARETS,HAMBLEDON ROAD,DENMEAD,PORTSMOUTH   HANTS,,PO7 6NU,Private Limited Company,Liquidation,United Kingdom,,22/10/1981,31,3,31/01/1987,31/03/1985,FULL,,31/12/1987,0,0,0,0,None Supplied,,,,0,0,http://business.data.gov.uk/id/company/01592905,,,,,,,,,,,,,,,,,,,,,05/11/2016,
F.T.FARRELL LIMITED,00339863,,,ELIZABETH HOUSE,"8TH FLOOR, 54-58 HIGH STREET",EDGWARE,MIDDLESEX,UNITED KINGDOM,HA8 7TT,Private Limited Company,Active,United Kingdom,,02/05/1938,30,9,30/06/2024,30/09/2022,DORMANT,01/03/2017,01/02/2016,4,1,0,3,41100 - Development of building projects,,,,0,0,http://business.data.gov.uk/id/company/00339863,,,,,,,,,,,,,,,,,,,,,11/01/2024,28/12/2022
F.T.G. UK. LTD,05207965,,,5 MOORE CLOSE,CHURCH CROOKHAM,FLEET,,ENGLAND,GU52 6JD,Private Limited Company,Active,United Kingdom,,17/08/2004,31,8,31/05/2024,31/08/2022,TOTAL EXEMPTION FULL,17/09/2016,20/08/2015,0,0,0,0,32990 - Other manufacturing n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/05207965,,,,,,,,,,,,,,,,,,,,,03/09/2024,20/08/2023
F.T.HOLT & SON (FARMS) LIMITED,11703603,,,LOYTERTON FARM TICKHAM LANE,LYNSTED,SITTINGBOURNE,KENT,ENGLAND,ME9 0HW,Private Limited Company,Active,United Kingdom,,29/11/2018,30,11,31/08/2024,30/11/2022,TOTAL EXEMPTION FULL,27/12/2019,,3,1,2,0,01500 - Mixed farming,,,,0,0,http://business.data.gov.uk/id/company/11703603,07/01/2019,F.T. HOLT & SON (PROPERTY) LIMITED,,,,,,,,,,,,,,,,,,,26/02/2024,12/02/2023
F.T.HOLT & SON (PROPERTY) LIMITED,00682043,,,LOYTERTON FARM,"TICKHAM LANE, LYNSTED",SITTINGBOURNE,KENT,,ME9 0HW,Private Limited Company,Active,United Kingdom,,31/01/1961,30,11,31/08/2024,30/11/2022,TOTAL EXEMPTION FULL,28/04/2017,31/03/2016,1,1,0,0,01500 - Mixed farming,,,,0,0,http://business.data.gov.uk/id/company/00682043,07/01/2019,F.T.HOLT & SON(FARMS)LIMITED,,,,,,,,,,,,,,,,,,,26/02/2024,12/02/2023
F.T.I. (WORLDWIDE) LIMITED,04880419,,,59A KINGSTON ROAD,,LONDON,,ENGLAND,SW19 1JN,Private Limited Company,Active,United Kingdom,,28/08/2003,31,8,31/05/2025,31/08/2023,DORMANT,25/09/2016,28/08/2015,0,0,0,0,99999 - Dormant Company,,,,0,0,http://business.data.gov.uk/id/company/04880419,,,,,,,,,,,,,,,,,,,,,05/08/2024,22/07/2023
F.T.I. INVESTMENTS LIMITED,03375041,,,59A KINGSTON ROAD,,LONDON,,,SW19 1JN,Private Limited Company,Active,United Kingdom,,22/05/1997,31,5,28/02/2025,31/05/2023,MICRO ENTITY,29/11/2016,01/11/2015,0,0,0,0,68209 - Other letting and operating of own or leased real estate,,,,0,0,http://business.data.gov.uk/id/company/03375041,16/04/2019,F.T.I.(UK) LTD,25/09/2007,F.T.I BOOKKEEPING SERVICES LIMITED,,,,,,,,,,,,,,,,,15/04/2024,01/04/2023
